N Tempo_ms
205000 4.000000
206000 32.000000
207000 16.000000
208000 16.000000
209000 28.000000
210000 18.000000
211000 16.000000
212000 16.000000
213000 16.000000
214000 32.000000
215000 21.000000
216000 19.000000
217000 20.000000
218000 16.000000
219000 16.000000
220000 28.000000
221000 18.000000
222000 16.000000
223000 16.000000
224000 32.000000
225000 15.000000
226000 27.000000
227000 18.000000
228000 16.000000
229000 16.000000
230000 32.000000
231000 24.000000
232000 21.000000
233000 16.000000
234000 15.000000
235000 32.000000
236000 21.000000
237000 8.000000
238000 32.000000
239000 31.000000
240000 16.000000
241000 31.000000
242000 16.000000
243000 32.000000
244000 16.000000
245000 33.000000
246000 27.000000
247000 32.000000
248000 16.000000
249000 16.000000
250000 30.000000
251000 16.000000
252000 31.000000
253000 16.000000
254000 35.000000
255000 11.000000
256000 32.000000
257000 16.000000
258000 33.000000
259000 23.000000
260000 21.000000
261000 16.000000
262000 36.000000
263000 26.000000
264000 32.000000
265000 16.000000
266000 32.000000
267000 36.000000
268000 25.000000
269000 32.000000
270000 32.000000
271000 30.000000
272000 32.000000
273000 31.000000
274000 41.000000
275000 35.000000
276000 17.000000
277000 38.000000
278000 27.000000
279000 27.000000
280000 31.000000
281000 41.000000
282000 22.000000
283000 32.000000
284000 15.000000
285000 43.000000
286000 19.000000
287000 16.000000
288000 41.000000
289000 21.000000
290000 32.000000
291000 32.000000
292000 39.000000
293000 22.000000
294000 32.000000
295000 40.000000
296000 21.000000
297000 47.000000
298000 32.000000
299000 29.000000
300000 34.000000
301000 32.000000
302000 43.000000
303000 16.000000
304000 32.000000
305000 41.000000
306000 22.000000
307000 32.000000
308000 31.000000
309000 37.000000
310000 30.000000
311000 40.000000
312000 37.000000
313000 29.000000
314000 29.000000
315000 32.000000
316000 46.000000
317000 48.000000
318000 41.000000
319000 34.000000
320000 32.000000
321000 43.000000
322000 17.000000
323000 32.000000
324000 54.000000
325000 23.000000
326000 31.000000
327000 32.000000
328000 46.000000
329000 32.000000
330000 32.000000
331000 29.000000
332000 32.000000
333000 32.000000
334000 37.000000
335000 25.000000
336000 31.000000
337000 32.000000
338000 29.000000
339000 32.000000
340000 48.000000
341000 29.000000
342000 32.000000
343000 48.000000
344000 30.000000
345000 32.000000
346000 50.000000
347000 43.000000
348000 48.000000
349000 35.000000
350000 29.000000
351000 30.000000
352000 31.000000
353000 46.000000
354000 32.000000
355000 32.000000
356000 29.000000
357000 49.000000
358000 61.000000
359000 32.000000
360000 32.000000
361000 45.000000
362000 32.000000
363000 32.000000
364000 43.000000
365000 33.000000
366000 38.000000
367000 35.000000
368000 34.000000
369000 43.000000
370000 51.000000
371000 48.000000
372000 50.000000
373000 32.000000
374000 32.000000
375000 41.000000
376000 32.000000
377000 49.000000
378000 54.000000
379000 37.000000
380000 49.000000
381000 48.000000
382000 48.000000
383000 27.000000
384000 48.000000
385000 41.000000
386000 51.000000
387000 49.000000
388000 53.000000
389000 244.000000
390000 159.000000
391000 49.000000
392000 65.000000
393000 47.000000
394000 39.000000
395000 39.000000
396000 33.000000
397000 48.000000
398000 31.000000
399000 46.000000
400000 32.000000
401000 47.000000
402000 30.000000
403000 54.000000
404000 40.000000
405000 46.000000
406000 47.000000
407000 47.000000
408000 66.000000
409000 27.000000
410000 48.000000
411000 49.000000
412000 45.000000
413000 47.000000
414000 54.000000
415000 38.000000
416000 63.000000
417000 33.000000
418000 50.000000
419000 27.000000
420000 48.000000
421000 29.000000
422000 48.000000
423000 49.000000
424000 28.000000
425000 48.000000
426000 45.000000
427000 48.000000
428000 43.000000
429000 34.000000
430000 48.000000
431000 45.000000
432000 33.000000
433000 47.000000
434000 45.000000
435000 32.000000
436000 58.000000
437000 34.000000
438000 55.000000
439000 53.000000
440000 48.000000
441000 46.000000
442000 48.000000
443000 45.000000
444000 48.000000
445000 47.000000
446000 31.000000
447000 48.000000
448000 52.000000
449000 105.000000
450000 52.000000
451000 39.000000
452000 48.000000
453000 48.000000
454000 48.000000
455000 43.000000
456000 48.000000
457000 44.000000
458000 44.000000
459000 48.000000
460000 71.000000
461000 72.000000
462000 48.000000
463000 57.000000
464000 48.000000
465000 62.000000
466000 48.000000
467000 49.000000
468000 59.000000
469000 47.000000
470000 64.000000
471000 62.000000
472000 45.000000
473000 48.000000
474000 47.000000
475000 50.000000
476000 41.000000
477000 51.000000
478000 59.000000
479000 48.000000
480000 62.000000
481000 48.000000
482000 61.000000
483000 64.000000
484000 46.000000
485000 71.000000
486000 37.000000
487000 94.000000
488000 48.000000
489000 49.000000
490000 42.000000
491000 62.000000
492000 48.000000
493000 47.000000
494000 74.000000
495000 58.000000
496000 54.000000
497000 62.000000
498000 64.000000
499000 45.000000
500000 48.000000
501000 45.000000
502000 48.000000
503000 55.000000
504000 37.000000
505000 73.000000
506000 53.000000
507000 77.000000
508000 93.000000
509000 64.000000
510000 61.000000
511000 55.000000
512000 69.000000
513000 57.000000
514000 37.000000
515000 63.000000
516000 45.000000
517000 47.000000
518000 62.000000
519000 64.000000
520000 50.000000
521000 41.000000
522000 62.000000
523000 48.000000
524000 46.000000
525000 48.000000
526000 62.000000
527000 47.000000
528000 64.000000
529000 62.000000
530000 46.000000
531000 68.000000
532000 40.000000
533000 66.000000
534000 46.000000
535000 48.000000
536000 60.000000
537000 48.000000
538000 61.000000
539000 56.000000
540000 53.000000
541000 64.000000
542000 46.000000
543000 64.000000
544000 61.000000
545000 58.000000
546000 67.000000
547000 60.000000
548000 48.000000
549000 78.000000
550000 64.000000
551000 46.000000
552000 68.000000
553000 41.000000
554000 63.000000
555000 63.000000
556000 68.000000
557000 40.000000
558000 77.000000
559000 79.000000
560000 63.000000
561000 72.000000
562000 52.000000
563000 59.000000
564000 49.000000
565000 48.000000
566000 80.000000
567000 92.000000
568000 238.000000
569000 70.000000
570000 58.000000
571000 51.000000
572000 67.000000
573000 48.000000
574000 143.000000
575000 88.000000
576000 58.000000
577000 53.000000
578000 128.000000
579000 96.000000
580000 47.000000
581000 64.000000
582000 72.000000
583000 46.000000
584000 60.000000
585000 64.000000
586000 50.000000
587000 63.000000
588000 59.000000
589000 64.000000
590000 61.000000
591000 67.000000
592000 58.000000
593000 61.000000
594000 80.000000
595000 61.000000
596000 69.000000
597000 56.000000
598000 72.000000
599000 53.000000
600000 62.000000
601000 48.000000
602000 45.000000
603000 64.000000
604000 61.000000
605000 70.000000
606000 76.000000
607000 72.000000
608000 78.000000
609000 63.000000
610000 61.000000
611000 48.000000
612000 46.000000
613000 95.000000
614000 72.000000
615000 75.000000
616000 63.000000
617000 62.000000
618000 77.000000
619000 65.000000
620000 61.000000
621000 93.000000
622000 90.000000
623000 67.000000
624000 93.000000
625000 93.000000
626000 64.000000
627000 77.000000
628000 64.000000
629000 63.000000
630000 61.000000
631000 88.000000
632000 51.000000
633000 62.000000
634000 89.000000
635000 67.000000
636000 62.000000
637000 88.000000
638000 69.000000
639000 93.000000
640000 72.000000
641000 92.000000
642000 69.000000
643000 61.000000
644000 80.000000
645000 77.000000
646000 62.000000
647000 64.000000
648000 61.000000
649000 64.000000
650000 77.000000
651000 62.000000
652000 82.000000
653000 58.000000
654000 73.000000
655000 65.000000
656000 66.000000
657000 83.000000
658000 55.000000
659000 62.000000
660000 64.000000
661000 77.000000
662000 73.000000
663000 67.000000
664000 63.000000
665000 64.000000
666000 61.000000
667000 77.000000
668000 78.000000
669000 64.000000
670000 59.000000
671000 63.000000
672000 63.000000
673000 80.000000
674000 59.000000
675000 61.000000
676000 64.000000
677000 77.000000
678000 79.000000
679000 63.000000
680000 78.000000
681000 76.000000
682000 85.000000
683000 72.000000
684000 74.000000
685000 69.000000
686000 58.000000
687000 77.000000
688000 65.000000
689000 63.000000
690000 74.000000
691000 64.000000
692000 80.000000
693000 71.000000
694000 67.000000
695000 77.000000
696000 85.000000
697000 55.000000
698000 78.000000
699000 62.000000
700000 111.000000
701000 94.000000
702000 79.000000
703000 76.000000
704000 82.000000
705000 58.000000
706000 79.000000
707000 64.000000
708000 76.000000
709000 62.000000
710000 63.000000
711000 79.000000
712000 62.000000
713000 76.000000
714000 63.000000
715000 78.000000
716000 64.000000
717000 77.000000
718000 78.000000
719000 84.000000
720000 56.000000
721000 61.000000
722000 94.000000
723000 64.000000
724000 77.000000
725000 84.000000
726000 82.000000
727000 66.000000
728000 63.000000
729000 79.000000
730000 77.000000
731000 62.000000
732000 80.000000
733000 63.000000
734000 76.000000
735000 81.000000
736000 59.000000
737000 78.000000
738000 81.000000
739000 80.000000
740000 72.000000
741000 63.000000
742000 79.000000
743000 77.000000
744000 63.000000
745000 94.000000
746000 93.000000
747000 111.000000
748000 76.000000
749000 76.000000
750000 81.000000
751000 77.000000
752000 93.000000
753000 75.000000
754000 84.000000
755000 74.000000
756000 78.000000
757000 103.000000
758000 73.000000
759000 73.000000
760000 61.000000
761000 103.000000
762000 69.000000
763000 77.000000
764000 78.000000
765000 80.000000
766000 94.000000
767000 93.000000
768000 77.000000
769000 63.000000
770000 89.000000
771000 65.000000
772000 95.000000
773000 95.000000
774000 61.000000
775000 62.000000
776000 90.000000
777000 84.000000
778000 77.000000
779000 77.000000
780000 94.000000
781000 79.000000
782000 78.000000
783000 77.000000
784000 82.000000
785000 75.000000
786000 77.000000
787000 93.000000
788000 89.000000
789000 68.000000
790000 77.000000
791000 78.000000
792000 79.000000
793000 77.000000
794000 93.000000
795000 77.000000
796000 95.000000
797000 80.000000
798000 76.000000
799000 78.000000
800000 94.000000
801000 105.000000
802000 67.000000
803000 77.000000
804000 94.000000
805000 93.000000
806000 80.000000
807000 76.000000
808000 80.000000
809000 87.000000
810000 68.000000
811000 77.000000
812000 94.000000
813000 80.000000
814000 76.000000
815000 93.000000
816000 78.000000
817000 109.000000
818000 93.000000
819000 101.000000
820000 71.000000
821000 78.000000
822000 94.000000
823000 89.000000
824000 66.000000
825000 94.000000
826000 77.000000
827000 94.000000
828000 80.000000
829000 77.000000
830000 79.000000
831000 92.000000
832000 101.000000
833000 86.000000
834000 111.000000
835000 77.000000
836000 93.000000
837000 94.000000
838000 85.000000
839000 94.000000
840000 119.000000
841000 76.000000
842000 83.000000
843000 89.000000
844000 92.000000
845000 93.000000
846000 80.000000
847000 93.000000
848000 92.000000
849000 110.000000
850000 78.000000
851000 109.000000
852000 108.000000
853000 79.000000
854000 80.000000
855000 93.000000
856000 77.000000
857000 78.000000
858000 84.000000
859000 72.000000
860000 135.000000
861000 82.000000
862000 94.000000
863000 97.000000
864000 90.000000
865000 88.000000
866000 83.000000
867000 78.000000
868000 94.000000
869000 86.000000
870000 85.000000
871000 77.000000
872000 109.000000
873000 94.000000
874000 110.000000
875000 108.000000
876000 79.000000
877000 76.000000
878000 103.000000
879000 94.000000
880000 83.000000
881000 111.000000
882000 91.000000
883000 78.000000
884000 94.000000
885000 80.000000
886000 93.000000
887000 94.000000
888000 93.000000
889000 93.000000
890000 89.000000
891000 94.000000
892000 98.000000
893000 76.000000
894000 93.000000
895000 93.000000
896000 121.000000
897000 81.000000
898000 97.000000
899000 98.000000
900000 85.000000
901000 94.000000
902000 93.000000
903000 96.000000
904000 91.000000
905000 80.000000
906000 79.000000
907000 107.000000
908000 94.000000
909000 93.000000
910000 79.000000
911000 109.000000
912000 109.000000
913000 95.000000
914000 92.000000
915000 80.000000
916000 95.000000
917000 92.000000
918000 94.000000
919000 94.000000
920000 90.000000
921000 111.000000
922000 90.000000
923000 83.000000
924000 95.000000
925000 92.000000
926000 94.000000
927000 77.000000
928000 105.000000
929000 92.000000
930000 85.000000
931000 77.000000
932000 94.000000
933000 109.000000
934000 93.000000
935000 94.000000
936000 103.000000
937000 84.000000
938000 94.000000
939000 94.000000
940000 93.000000
941000 95.000000
942000 92.000000
943000 109.000000
944000 100.000000
945000 95.000000
946000 132.000000
947000 143.000000
948000 108.000000
949000 93.000000
950000 93.000000
951000 110.000000
952000 92.000000
953000 102.000000
954000 119.000000
955000 98.000000
956000 87.000000
957000 94.000000
958000 109.000000
959000 93.000000
960000 109.000000
961000 126.000000
962000 93.000000
963000 109.000000
964000 96.000000
965000 107.000000
966000 109.000000
967000 142.000000
968000 129.000000
969000 112.000000
970000 113.000000
971000 178.000000
972000 98.000000
973000 95.000000
974000 97.000000
975000 94.000000
976000 103.000000
977000 82.000000
978000 92.000000
979000 94.000000
980000 110.000000
981000 107.000000
982000 108.000000
983000 108.000000
984000 111.000000
985000 106.000000
986000 104.000000
987000 113.000000
988000 82.000000
989000 109.000000
990000 120.000000
991000 97.000000
992000 110.000000
993000 93.000000
994000 110.000000
995000 94.000000
996000 109.000000
997000 95.000000
998000 94.000000
999000 92.000000
1000000 108.000000
